activity_code,activity_id,title,price_count,image_count,status,reason,mode
E-E10-A1NSNO0828,68caf52238bc2f92a80ba91f,Tokyo Subway Ticket,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0846,68caf52238bc2f92a80ba926,Tokyo Sky Tree Ticket + 48 Hour Tokyo Subway Ticket +  Keikyu Hatoku Ticket,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0807,68caf52238bc2f92a80ba927,LEGOLAND Discovery Center Osaka - Ticket,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0866,68caf52238bc2f92a80ba92f,Yurikamome 1-Day Ticket and Small Worlds - Ticket,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0867,68caf52238bc2f92a80ba930,Explore Tokyo by Electric Powered Bike - Guided Cycling Tour ,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0829,68caf52238bc2f92a80ba94b,LEGOLAND Discovery Centre Tokyo - Ticket,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1054,68caf52238bc2f92a80ba955, One-Way Transfer to Madame Tussauds Tokyo and Odaiba DECKS Tokyo Beach,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0865,68caf52238bc2f92a80ba92e,TeamLab Planets TOKYO DMM - Ticket,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0900,68caf52238bc2f92a80ba94a,Full day Osaka Walking Tour with Government Licensed Guide (Private),0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1047,68caf52238bc2f92a80ba94e,One-Way Transfer to Odaiba Seaside Park ,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0839,68caf52238bc2f92a80ba921,Tokyo Skytree Ticket with Traditional Glass Carving Experience,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0830,68caf52238bc2f92a80ba931,Private Kyoto Gion Night Walking Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0907,68caf52238bc2f92a80ba93e,"Traditional Japanese Sweet, Wagashi Making Class ",0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0810,68caf52238bc2f92a80ba942,Discover Osaka City - Full-Day Private Tour ,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0896,68caf52238bc2f92a80ba946,Explore Sacred Mt. Koya – Full-Day Private Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0952,68caf52238bc2f92a80ba97d,Traditional and Modern Sake Breweries - Small Group Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1093,68caf52238bc2f92a80ba9a3,Discover Tokyo with Private Chauffeur Services,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0843,68caf52238bc2f92a80ba924,Kimono Day Rental With Tokyo Sky Tree Ticket ,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0906,68caf52238bc2f92a80ba93d,Samurai Armour Photo Shoot in Shibuya ,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0898,68caf52238bc2f92a80ba948,Full Day Osaka Day Tour with English Guide and Public Transportation (Private),0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1050,68caf52238bc2f92a80ba951,One-Way Transfer to DECKS Tokyo Beach,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1052,68caf52238bc2f92a80ba953,One-Way Transfer to LEGOLAND® Discovery Center Tokyo and Odaiba DECKS Tokyo Beach,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1090,68caf52238bc2f92a80ba99c,Explore the Shinjuku Golden-Gai Bar Hopping with a Bar Hopping Master - Private Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0955,68caf52238bc2f92a80ba996,Shinjuku Golden Gai Food Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0788,68caf52238bc2f92a80ba912,Kyoto Gion Night -Small Group Walking Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0863,68caf52238bc2f92a80ba92c,Sunshine Aquarium - Ticket,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0809,68caf52238bc2f92a80ba943,Namba Access Rapi:t One Way Ticket ,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0946,68caf52238bc2f92a80ba977,Explore Kuromon Market and The Famous Kitchen Town - Small Group Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0999,68caf52238bc2f92a80ba96c,"Mount Fuji Panoramic View, Matcha-making Experience and Shopping Day – Full-Day Tour",0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0950,68caf52238bc2f92a80ba97b,Discover the Charming Neighbourhoods of Pontocho and Gion Shirakawa - Walking Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0951,68caf52238bc2f92a80ba97c,Discover the Historical Kyoto Nishiki Market Food Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0826,68caf52238bc2f92a80ba91d,Madame Tussauds Tokyo - Ticket,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0824,68caf52238bc2f92a80ba91b,Sky Hop Bus Tokyo - Ticket,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0872,68caf52238bc2f92a80ba941,Cherry Blossom Hanami Tour ,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1046,68caf52238bc2f92a80ba94d,One-Way Transfer to Aqua City ,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0909,68caf52238bc2f92a80ba94c,Bar Hopping in Traditional Izakayas through the Local Neighbourhood - Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1048,68caf52238bc2f92a80ba94f,One-Way Transfer to Lalaport Toyosu ,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1068,68caf52238bc2f92a80ba96b,Exploring Mount Fuji with Traditional Tea Ceremony - Full-Day Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1089,68caf52238bc2f92a80ba992,Japan Rail Pass,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1094,68caf52238bc2f92a80ba9a5,Explore the Mount Fuji and Hakone - Full-Day Private Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1091,68caf52238bc2f92a80ba99f,Discover Hakone with the Lake Ashi Cruise and Ohwakudani - Full-Day Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0963,68caf52238bc2f92a80ba9a1,Old Town Yanaka Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0962,68caf52238bc2f92a80ba99e,Crazy Cute Kawaii Food Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0948,68caf52238bc2f92a80ba979,Uncover Historical Gion with a Traditional Kaiseki Meal - Walking Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1092,68caf52238bc2f92a80ba9a0,"Explore Nikko Toshogu Shrine, Kegon Waterfall and Lake Chuzenji - Full-Day Tour ",0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0822,68caf52238bc2f92a80ba919,Retro dining in Shibuya - Small Group Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0859,68caf52238bc2f92a80ba92a,Skyliner Ticket and Tokyo Subway Ticket,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0831,68caf52238bc2f92a80ba932,Private Kyoto Nijo Castle & Imperial Palace Walking Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0832,68caf52238bc2f92a80ba933,Private Kyoto Nishiki Market & Depachika Food Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0836,68caf52238bc2f92a80ba937,Kyoto Bicycle Half Day Adventure Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0905,68caf52238bc2f92a80ba93c,Explore Mt. Fuji and Hakone - Full-Day Tour ,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1049,68caf52238bc2f92a80ba950,One-Way Transfer to Doraemon Future Department Store and Odaiba Divercity,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0841,68caf52238bc2f92a80ba923,SEIBU Kawagoe Same Day Round-Trip Pass ,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0833,68caf52238bc2f92a80ba934,"Nara Adventure from Kyoto: Todaiji, Kasuga Taisha Shrine, Nara Park & More",0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0834,68caf52238bc2f92a80ba935,From Kyoto: Old Port Town and Ultimate Sake Private Tasting Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0897,68caf52238bc2f92a80ba947,Discover Kobe - Full-Day Private Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1000,68caf52238bc2f92a80ba96d,Highlights of Kyoto and Uji with Kinkaku-ji Temple and Byodoin Temple – Full-Day Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0949,68caf52238bc2f92a80ba97a,Whisky and Cocktails in The Flower District - Small Group Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0858,68caf52238bc2f92a80ba929,Tokyo Skytree (Tembo Galleria + Tembo Deck) and teamLab Planets TOKYO DMM - Ticket,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1096,68caf52238bc2f92a80ba9af,Ultimate Ramen Tasting Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0820,68caf52238bc2f92a80ba917,"Sake, Cocktail and Whisky Tasting - Small Group Tour",0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0845,68caf52238bc2f92a80ba925,Traditional Japanese Tea Ceremony  - Small Group Experience,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0827,68caf52238bc2f92a80ba91e,Tokyo Sky Tree and 24-Hour Tokyo Subway Combo Ticket,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0864,68caf52238bc2f92a80ba92d,"Sunshine Aquarium, Sky Circus Sunshine 60 Observatory and 24 hours Tokyo Subway Ticket ",0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0965,68caf52238bc2f92a80ba9a4,Tsukiji Breakfast Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0838,68caf52238bc2f92a80ba920,Tokyo Tower Observatory - Ticket,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0958,68caf52238bc2f92a80ba999,Best of Shibuya,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0964,68caf52238bc2f92a80ba9a2,Flavors of Japan,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0825,68caf52238bc2f92a80ba91c,Traditional Japanese Kimono Rental,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0861,68caf52238bc2f92a80ba92b,"Skyliner, Tokyo Subway and Tokyo Tower Main Deck - Ticket",0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0957,68caf52238bc2f92a80ba998,"Luxury Tokyo Sake, Cocktail, Whisky and Pairing Tour",0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0961,68caf52238bc2f92a80ba99d,"Asakusa, Tokyo's #1 Family Food Tour",0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1099,68caf52238bc2f92a80ba9b0,Discover Nikko with Private Chauffeur Service,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1152,68caf52238bc2f92a80ba9b9,The Best of Shinjuku and Shibuya - Full-Day Walking Tour,0,0,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0966,68caf52238bc2f92a80ba9a6,Super Sugamo Local Food Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1154,68caf52238bc2f92a80ba9bb,Adventure around Mount Fuji  and Lake Kawaguchiko - Full-Day Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1151,68caf52238bc2f92a80ba9b8,"Tokyo Highlights Tour: Sumo, Sushi, Tea, Temples and Tokyo Tower",0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1053,68caf52238bc2f92a80ba954, One-Way Transfer to Tokyo Joypolis by SEGA and DECKS Tokyo,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0808,68caf52238bc2f92a80ba944,Explore Osaka City: Open Top Double-Decker Bus - Ticket ,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0944,68caf52238bc2f92a80ba975,Historical Night Food Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0945,68caf52238bc2f92a80ba976,Shinsekai Through The Years - Small Group Food Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0956,68caf52238bc2f92a80ba997,Hidden Gem Food Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0902,68caf52238bc2f92a80ba93a,Panoramic Bus Tour and Bay Cruise ,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0953,68caf52238bc2f92a80ba97e,Explore Uji - The Home of Matcha - Small Group Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0947,68caf52238bc2f92a80ba978,Famous Foodie Neighbourhood Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0960,68caf52238bc2f92a80ba99b,Asakusa Twilight,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0901,68caf52238bc2f92a80ba939,Kintsugi Experience ,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0837,68caf52238bc2f92a80ba938,"Kyoto: Higashiyama, Kiyomizudera and Yasaka Discovery Tour",0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO0899,68caf52238bc2f92a80ba949,Full Day Mt. Koya Day Tour with English Speaking Driver and Vehicle (Private),0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1051,68caf52238bc2f92a80ba952,One-Way Transfer to The Gundam Base Tokyo and Odaiba Divercity,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1150,68caf52238bc2f92a80ba9b6,"Discover Palace, Deer and Inkstick - Full-Day Walking Tour",0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1155,68caf52238bc2f92a80ba9bc,"Explore Kamakura and Enoshima: Shrines, Seaside, Temples and Tea - Full-Day Tour ",0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1095,68caf52238bc2f92a80ba9ae,Hakone Free Pass,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1153,68caf52238bc2f92a80ba9ba,"Discover Culture, Art and Old Tokyo in Ueno and Yanaka - Full-Day Walking Tour ",0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1319,68caf52338bc2f92a80baa62,Hokkaido Rail Pass,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1321,68caf52338bc2f92a80baa63,Kansai Area Pass,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1322,68caf52338bc2f92a80baa64,JR East Pass From Tohoku Area,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A1NSNO1323,68caf52338bc2f92a80baa65,JR East Pass From Nagano and Niikaga Area,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A9VWNO0190,68caf52338bc2f92a80bab2a,"Hakone Fuji Day Tour: Cruise, Cable Car, and Volcano",0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A9VWNO0188,68caf52338bc2f92a80bab28,Mt. Fuji With Kawaguchico Lake And Oshino Hakkai - Full-Day Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-A9VWNO0189,68caf52338bc2f92a80bab29,Nikko Toshogu Shrine and Kegon Waterfall - Full-Day Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-CHERRYBLOS,68caf52338bc2f92a80babde,1Day Kyoto Cherry Blossom Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-FUJIGOTEMB,68caf52338bc2f92a80bac9a,"1 Day: Mount Fuji, Gotemba Premium Outlets & Hot Spring",0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-HANOKMOTOR,68caf52338bc2f92a80bacf5,Hakone Owakudani & Mt. Fuji Panorama - Return by Motorcoach,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-NRTJ27,68caf52338bc2f92a80badbd,Express Kyoto Tour from Tokyo,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-ITMJ3,68caf52338bc2f92a80badcf,One Day World Heritage Site and Mt Koya Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-ITMJ4,68caf52338bc2f92a80badd0,Half-Day Osaka Bay Area Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-TOAF5,68caf52338bc2f92a80bad86,Tokyo After 5pm: Japanese Food Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-NRTJ18,68caf52338bc2f92a80badd8,Mount Fuji and Hakone Full-Day Tour (Return by Shinkansen),0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-NRTU2,68caf52338bc2f92a80badda,Explore Tokyo's Nightlife in Shinjuku Kabukicyo,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-KIXJ19,68caf52338bc2f92a80badcc,Kyoto Fushimi Inari Taisha Shrine and Sake Tasting Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-ITMC1,68caf52338bc2f92a80badde,Shared Roundtrip Transfers with Admission Tickets and Tokens for Universal Studios Japan,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-NRTJ13,68caf52338bc2f92a80badbc,One Day Nikko World Heritage Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-KIXJ4,68caf52338bc2f92a80badc1,Kyoto and Nara in One Day - Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-ITMJ1,68caf52338bc2f92a80badcd,Kobe Sightseeing and Nada Sake Brewery Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-KIXJ14,68caf52338bc2f92a80badc9,Kyoto Maiko Dinner,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-KIXJ10,68caf52338bc2f92a80badc5,"Kyoto Afternoon Tour: Fushimi Inari Taisha, Sanjusangen-do Temple and Kiyomizu-dera Temple",0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-NRTJ24,68caf52338bc2f92a80badd9,Mount Fuji and Hakone - Full-Day Tour (Return by motorcoach),0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-ITMJ2,68caf52338bc2f92a80badce,Himeji Castle and Akashi Kaikyo Bridge Walking Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-ITMJ6,68caf52338bc2f92a80badd2,One Day Osaka Walking Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-KIXJ16,68caf52338bc2f92a80badcb,1-Day Hiroshima & Miyajima Tour (Round Trip from Kyoto),0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-NRTC1,68caf52338bc2f92a80baddc,Tokyo Disneyland admission ticket with shared roundtrip transfers,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-KIXJ9,68caf52338bc2f92a80badc4,"Kyoto Morning Tour: Nijo Castle, Kinkaku-ji Temple, Kyoto Imperial Palace",0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-KIXJ11,68caf52338bc2f92a80badc6,"Nara Afternoon Tour: Todai-ji Temple, Nara Park and Kasuga Taisha Shrine",0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-KIXJ1,68caf52338bc2f92a80badbe,Kobe Sightseeing and Nada Sake Brewery Tour (Round-trip from Kyoto),0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-KIXJ5,68caf52338bc2f92a80badc2,Osaka Walking Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-KIXJ8,68caf52338bc2f92a80badc3,Kyoto Night Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-KIXJ15,68caf52338bc2f92a80badca,Real Kyoto Back Street Guided Cycling Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-KIXJ13,68caf52338bc2f92a80badc8,Uji and Nara Full Day Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-KIXJ3,68caf52338bc2f92a80badc0,Kyoto in One Day - Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-ITMJ5,68caf52338bc2f92a80badd1,Osaka Afternoon Walking Tour (Round Trip from Osaka),0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-KIXJ12,68caf52338bc2f92a80badc7,Kyoto Uji Walking & Tea Ceremony Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-JP-KIXJ2,68caf52338bc2f92a80badbf,Himeji Castle and Akashi Kaikyo Bridge World Heritage Walking Tour from Kyoto,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
E-E10-KYO SAGANO,68caf52438bc2f92a80bae2b,Kyoto Sagano Bamboo Grove & Arashiyama Walking Tour,0,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
TRA_56242,68e40e4c09631ec67ebd7f2b,The SUMO show with Lunch in Tokyo (TICKET ONLY),3,1,deleted,"japan activity, cms activityCode not in static sheet (227 allowed)",live
